,0,mean,std,min,max,median,mode,q1,q2,q3
"y_('Power_node_66', 'Power_node_6', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_44', 'Power_node_6', 'Power')",0.9999999998282504,0.9999999998282504,0.0,0.9999999998282504,0.9999999998282504,0.9999999998282504,0.9999999998282504,0.9999999998282504,0.9999999998282504,0.9999999998282504
"y_('Power_node_45', 'Power_node_23', 'Power')",0.9999999999999998,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998
"y_('Power_node_63', 'Power_node_62', 'Power')",0.9999999993670603,0.9999999993670603,0.0,0.9999999993670603,0.9999999993670603,0.9999999993670603,0.9999999993670603,0.9999999993670603,0.9999999993670603,0.9999999993670603
"y_('Power_node_62', 'Power_node_4', 'Power')",0.9999999997404171,0.9999999997404171,0.0,0.9999999997404171,0.9999999997404171,0.9999999997404171,0.9999999997404171,0.9999999997404171,0.9999999997404171,0.9999999997404171
"y_('Power_node_74', 'Power_node_11', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_61', 'Power_node_1', 'Power')",0.999999999834263,0.999999999834263,0.0,0.999999999834263,0.999999999834263,0.999999999834263,0.999999999834263,0.999999999834263,0.999999999834263,0.999999999834263
"y_('Power_node_58', 'Power_node_14', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_23', 'Power_node_49', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_6', 'Power_node_41', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_6', 'Power_node_42', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Power_node_6', 'Power_node_43', 'Power')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_0', 'Water_node_16', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_15', 'Water_node_0', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_3', 'Water_node_0', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_2', 'Water_node_1', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_1', 'Water_node_15', 'Water')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Water_node_20', 'Water_node_2', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_19', 'Water_node_20', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_15', 'Water_node_17', 'Water')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Water_node_18', 'Water_node_17', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_17', 'Water_node_3', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_25', 'Water_node_3', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_19', 'Water_node_18', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_22', 'Water_node_18', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_1', 'Water_node_19', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_3', 'Water_node_24', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_19', 'Water_node_4', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_4', 'Water_node_22', 'Water')",0.9999999999999998,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998
"y_('Water_node_5', 'Water_node_22', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_17', 'Water_node_5', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_24', 'Water_node_5', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_26', 'Water_node_5', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_27', 'Water_node_25', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_29', 'Water_node_25', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_9', 'Water_node_27', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_4', 'Water_node_26', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_7', 'Water_node_26', 'Water')",0.9999999993254345,0.9999999993254345,0.0,0.9999999993254345,0.9999999993254345,0.9999999993254345,0.9999999993254345,0.9999999993254345,0.9999999993254345,0.9999999993254345
"y_('Water_node_5', 'Water_node_30', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_8', 'Water_node_30', 'Water')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Water_node_10', 'Water_node_30', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_30', 'Water_node_7', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_33', 'Water_node_7', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_21', 'Water_node_28', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_4', 'Water_node_21', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_7', 'Water_node_28', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_32', 'Water_node_28', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_23', 'Water_node_6', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_25', 'Water_node_23', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_29', 'Water_node_6', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_31', 'Water_node_6', 'Water')",0.9999999999999997,0.9999999999999997,0.0,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997
"y_('Water_node_24', 'Water_node_8', 'Water')",0.9999999999999986,0.9999999999999986,0.0,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999986
"y_('Water_node_27', 'Water_node_8', 'Water')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Water_node_9', 'Water_node_8', 'Water')",0.999999999325434,0.999999999325434,0.0,0.999999999325434,0.999999999325434,0.999999999325434,0.999999999325434,0.999999999325434,0.999999999325434,0.999999999325434
"y_('Water_node_34', 'Water_node_8', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_10', 'Water_node_34', 'Water')",0.9999999999999994,0.9999999999999994,0.0,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994
"y_('Water_node_9', 'Water_node_31', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_35', 'Water_node_31', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_29', 'Water_node_9', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_10', 'Water_node_33', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_33', 'Water_node_32', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_36', 'Water_node_32', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_38', 'Water_node_10', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_38', 'Water_node_36', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_12', 'Water_node_36', 'Water')",0.9999999992942837,0.9999999992942837,0.0,0.9999999992942837,0.9999999992942837,0.9999999992942837,0.9999999992942837,0.9999999992942837,0.9999999992942837,0.9999999992942837
"y_('Water_node_44', 'Water_node_12', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_39', 'Water_node_38', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_40', 'Water_node_11', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_48', 'Water_node_11', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_13', 'Water_node_48', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_37', 'Water_node_40', 'Water')",-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
"y_('Water_node_11', 'Water_node_37', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_13', 'Water_node_40', 'Water')",-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
"y_('Water_node_43', 'Water_node_45', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_44', 'Water_node_42', 'Water')",-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
"y_('Water_node_42', 'Water_node_43', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_14', 'Water_node_45', 'Water')",0.9999999995004496,0.9999999995004496,0.0,0.9999999995004496,0.9999999995004496,0.9999999995004496,0.9999999995004496,0.9999999995004496,0.9999999995004496,0.9999999995004496
"y_('Water_node_45', 'Water_node_44', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_46', 'Water_node_44', 'Water')",-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
"y_('Water_node_47', 'Water_node_46', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_45', 'Water_node_47', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_41', 'Water_node_14', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_13', 'Water_node_14', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_16', 'Water_node_0', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_0', 'Water_node_15', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_0', 'Water_node_3', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_1', 'Water_node_2', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_15', 'Water_node_1', 'Water')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Water_node_2', 'Water_node_20', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_20', 'Water_node_19', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_17', 'Water_node_15', 'Water')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Water_node_17', 'Water_node_18', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_3', 'Water_node_17', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_3', 'Water_node_25', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_18', 'Water_node_19', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_18', 'Water_node_22', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_19', 'Water_node_1', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_24', 'Water_node_3', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_4', 'Water_node_19', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_22', 'Water_node_4', 'Water')",0.9999999999999998,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998
"y_('Water_node_22', 'Water_node_5', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_5', 'Water_node_17', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_5', 'Water_node_24', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_5', 'Water_node_26', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_25', 'Water_node_27', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_25', 'Water_node_29', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_27', 'Water_node_9', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_26', 'Water_node_4', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_26', 'Water_node_7', 'Water')",0.9999999993254345,0.9999999993254345,0.0,0.9999999993254345,0.9999999993254345,0.9999999993254345,0.9999999993254345,0.9999999993254345,0.9999999993254345,0.9999999993254345
"y_('Water_node_30', 'Water_node_5', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_30', 'Water_node_8', 'Water')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Water_node_30', 'Water_node_10', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_7', 'Water_node_30', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_7', 'Water_node_33', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_28', 'Water_node_21', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_21', 'Water_node_4', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_28', 'Water_node_7', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_28', 'Water_node_32', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_6', 'Water_node_23', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_23', 'Water_node_25', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_6', 'Water_node_29', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_6', 'Water_node_31', 'Water')",0.9999999999999997,0.9999999999999997,0.0,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997
"y_('Water_node_8', 'Water_node_24', 'Water')",0.9999999999999986,0.9999999999999986,0.0,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999986,0.9999999999999986
"y_('Water_node_8', 'Water_node_27', 'Water')",1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
"y_('Water_node_8', 'Water_node_9', 'Water')",0.999999999325434,0.999999999325434,0.0,0.999999999325434,0.999999999325434,0.999999999325434,0.999999999325434,0.999999999325434,0.999999999325434,0.999999999325434
"y_('Water_node_8', 'Water_node_34', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_34', 'Water_node_10', 'Water')",0.9999999999999994,0.9999999999999994,0.0,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994
"y_('Water_node_31', 'Water_node_9', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_31', 'Water_node_35', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_9', 'Water_node_29', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_33', 'Water_node_10', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_32', 'Water_node_33', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_32', 'Water_node_36', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_10', 'Water_node_38', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_36', 'Water_node_38', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_36', 'Water_node_12', 'Water')",0.9999999992942837,0.9999999992942837,0.0,0.9999999992942837,0.9999999992942837,0.9999999992942837,0.9999999992942837,0.9999999992942837,0.9999999992942837,0.9999999992942837
"y_('Water_node_12', 'Water_node_44', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_38', 'Water_node_39', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_11', 'Water_node_40', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_11', 'Water_node_48', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_48', 'Water_node_13', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_40', 'Water_node_37', 'Water')",-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
"y_('Water_node_37', 'Water_node_11', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_40', 'Water_node_13', 'Water')",-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
"y_('Water_node_45', 'Water_node_43', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_42', 'Water_node_44', 'Water')",-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
"y_('Water_node_43', 'Water_node_42', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_45', 'Water_node_14', 'Water')",0.9999999995004496,0.9999999995004496,0.0,0.9999999995004496,0.9999999995004496,0.9999999995004496,0.9999999995004496,0.9999999995004496,0.9999999995004496,0.9999999995004496
"y_('Water_node_44', 'Water_node_45', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_44', 'Water_node_46', 'Water')",-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
"y_('Water_node_46', 'Water_node_47', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_47', 'Water_node_45', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_14', 'Water_node_41', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"y_('Water_node_14', 'Water_node_13', 'Water')",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
